actual_collision,cell,collider_clearance_lower_m,control_count,controller_deadline_any,controller_deadline_miss_rate,controller_mean_seconds,controller_p95_seconds,diagnostic_callback_seconds,enclosure_clearance_lower_m,execution_wall_per_physical_second,execution_wall_seconds,learner_mean_seconds,library_seed,method,n_episodes,operational_violation,physical_time_seconds,physical_world_id,role,safe_task_completion,simulator_and_audit_seconds,statistic,termination
1,structured_effectiveness,-0.003928851896424638,110,1,0.33636363636363636,0.02011734298007055,0.04983804023358971,0.0,-0.018940169770718128,0.5583184997175644,2.4510182137601078,0.0,11,OPT,,0,4.39,world-78f6e17f374a70da63a28bf0d4e050fb3a1fbba85ccb2ee0bb9f4b4966b0eef1,main,0.0,0.18322087731212378,,physical_collision
0,structured_effectiveness,0.178122373933672,350,0,0.0,0.015284632101122821,0.01587157938629389,0.0,0.15784800886084502,0.4381924411947174,6.134694176726043,0.0,23,F2,,0,14.0,world-78f6e17f374a70da63a28bf0d4e050fb3a1fbba85ccb2ee0bb9f4b4966b0eef1,main,1.0,0.5587987368926406,,duration_complete
0,structured_effectiveness,0.18400440437963225,350,0,0.0,0.015553020175014223,0.01645290837623179,0.0,0.16652774781249532,0.4479053921531886,6.27067549014464,0.0,23,DR,,0,14.0,world-78f6e17f374a70da63a28bf0d4e050fb3a1fbba85ccb2ee0bb9f4b4966b0eef1,main,1.0,0.606049919500947,,duration_complete
1,structured_effectiveness,-0.0055654354583745,112,0,0.0,0.017729890669995387,0.020471126469783482,0.0,-0.020216317355125323,1.0318207687266614,4.596761524677277,0.020099829874067967,23,A,,0,4.455,world-78f6e17f374a70da63a28bf0d4e050fb3a1fbba85ccb2ee0bb9f4b4966b0eef1,main,0.0,0.18569205841049552,,physical_collision
1,structured_effectiveness,-0.004522911860218213,110,1,0.33636363636363636,0.02003055097619918,0.04821043636184186,0.0,-0.019467351561999212,0.5535435560874565,2.432823929004371,0.0,23,OPT,,0,4.395,world-78f6e17f374a70da63a28bf0d4e050fb3a1fbba85ccb2ee0bb9f4b4966b0eef1,main,0.0,0.18292669160291553,,physical_collision
0,structured_effectiveness,0.17607336474221674,350,0,0.0,0.015426089445661222,0.016078005521558227,0.0,0.15800582638114966,0.44392166286706924,6.214903280138969,0.0,37,F2,,0,14.0,world-78f6e17f374a70da63a28bf0d4e050fb3a1fbba85ccb2ee0bb9f4b4966b0eef1,main,1.0,0.5862263184972107,,duration_complete
1,structured_effectiveness,-0.00020773535235670882,165,0,0.0,0.015450635535473174,0.01706585856154561,0.0,-0.015495170828856675,0.4460337866459477,2.9393626539967954,0.0,37,DR,,0,6.59,world-78f6e17f374a70da63a28bf0d4e050fb3a1fbba85ccb2ee0bb9f4b4966b0eef1,main,0.0,0.2870077630504966,,physical_collision
1,structured_effectiveness,-0.004689949379548306,113,0,0.0,0.017538586639659067,0.01970369946211576,0.0,-0.019099211476146703,1.017266231170599,4.562439046800137,0.019902996582893934,37,A,,0,4.485,world-78f6e17f374a70da63a28bf0d4e050fb3a1fbba85ccb2ee0bb9f4b4966b0eef1,main,0.0,0.18424247950315475,,physical_collision
1,structured_effectiveness,-0.00033467922816205826,110,1,0.33636363636363636,0.019772475555708463,0.04719057665206492,0.0,-0.015323237306213234,0.5458125778981908,2.4015753427520394,0.0,37,OPT,,0,4.3999999999999995,world-78f6e17f374a70da63a28bf0d4e050fb3a1fbba85ccb2ee0bb9f4b4966b0eef1,main,0.0,0.1809108671732247,,physical_collision
0,structured_effectiveness,0.16863127857217441,350,0,0.0,0.015406279655705605,0.015929319662973285,0.0,0.1549027202231733,0.44230328350594,6.19224596908316,0.0,11,F2,,0,14.0,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,1.0,0.5747138648293912,,duration_complete
0,structured_effectiveness,0.12477424888888064,350,0,0.0,0.015380570360326341,0.015945514617487788,0.0,0.11855367719735845,0.4417859853710979,6.185003795195371,0.0,11,DR,,0,14.0,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,1.0,0.5797083741053939,,duration_complete
0,structured_effectiveness,0.17265009345387905,350,0,0.0,0.017435631046869925,0.02011238920968026,0.0,0.15454909957358665,1.0121429155780268,14.170000818092376,0.019958338011056186,11,A,,0,14.0,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,1.0,0.5716487374156713,,duration_complete
0,structured_effectiveness,0.1433301716408754,350,1,0.2342857142857143,0.016055893718398044,0.04581084449309856,0.0,0.10656091031808325,0.45235935342498124,6.333030947949737,0.0,11,OPT,,0,14.0,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,1.0,0.5588429756462574,,duration_complete
0,structured_effectiveness,0.16962264091537868,350,0,0.0,0.015441420895180531,0.016258879587985577,0.0,0.15482113660321373,0.44515587971545756,6.232182316016406,0.0,23,F2,,0,14.0,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,1.0,0.5955245830118656,,duration_complete
1,structured_effectiveness,-6.543564651917264e-06,187,0,0.0,0.016630627755274907,0.02148652016185224,0.0,0.15466682357134254,0.4748252154285483,3.54219610709697,0.0,23,DR,,1,7.46,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,0.0,0.30868599424138665,,physical_collision
0,structured_effectiveness,0.17173675297687546,350,0,0.0,0.017442783774541958,0.019727092189714312,0.0,0.15488159640209886,1.0104737250866103,14.146632151212543,0.019929008884355427,23,A,,0,14.0,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,1.0,0.5491390055976808,,duration_complete
1,structured_effectiveness,-0.005107234424154683,96,1,0.3854166666666667,0.0216675910584551,0.04891325533390045,0.0,-0.03151712722943743,0.596947298793037,2.2833234178833663,0.0,23,OPT,,0,3.8249999999999997,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,0.0,0.16288931481540203,,physical_collision
0,structured_effectiveness,0.16815498955885605,350,0,0.0,0.015199144883081318,0.015771846985444427,0.0,0.15495083148353306,0.4361900671917413,6.106660940684378,0.0,37,F2,,0,14.0,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,1.0,0.5519486106932163,,duration_complete
1,structured_effectiveness,-0.0001525709415210071,134,0,0.0,0.0156524754615862,0.0184079027501866,0.0,0.1546127109322465,0.4507162525441404,2.40907836984843,0.0,37,DR,,1,5.345,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,0.0,0.2276423191651702,,physical_collision
0,structured_effectiveness,0.1716862883496631,350,0,0.0,0.01762310088346047,0.020341213373467327,0.0,0.15497824393177295,1.0240310799396997,14.336435119155794,0.020159636557634388,37,A,,0,14.0,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,1.0,0.5783626097254455,,duration_complete
1,structured_effectiveness,-0.00726847275384138,94,1,0.3723404255319149,0.022016242800399342,0.053295732801780106,0.0,-0.03505980015289255,0.6046165231615306,2.2673119618557394,0.0,37,OPT,,0,3.7499999999999996,world-8133471a991fefd3acbed0932c29ce3f0f234518aad587a7036cff0e199d8ad6,main,0.0,0.158457497600466,,physical_collision
0,structured_effectiveness,0.17571718267774697,350,0,0.0,0.015459304337522814,0.015973932389169932,0.0,0.15719383632632677,0.44458676199428737,6.224214667920023,0.0,11,F2,,0,14.0,world-aa691d45991be3dfae49d24a0c2783abfb52e20ac7d265ca5cec8b3aa03949a0,main,1.0,0.5849875430576503,,duration_complete
0,structured_effectiveness,0.17593817175259227,350,0,0.0,0.015472556673256414,0.015976488776504993,0.0,0.15727872971252665,0.4449069349960025,6.228697089944035,0.0,11,DR,,0,14.0,world-aa691d45991be3dfae49d24a0c2783abfb52e20ac7d265ca5cec8b3aa03949a0,main,1.0,0.5929013011045754,,duration_complete
0,structured_effectiveness,0.17505145294125077,350,0,0.0,0.017810085088546788,0.020478110876865685,0.0,0.15736734128411478,1.0379556629341096,14.531379281077534,0.02053080203144678,11,A,,0,14.0,world-aa691d45991be3dfae49d24a0c2783abfb52e20ac7d265ca5cec8b3aa03949a0,main,1.0,0.5759006883017719,,duration_complete
0,structured_effectiveness,0.18310771922974275,350,1,0.25142857142857145,0.016644894109506692,0.04619119593407959,0.0,0.14994210302028071,0.4695277970749885,6.573389159049839,0.0,11,OPT,,0,14.0,world-aa691d45991be3dfae49d24a0c2783abfb52e20ac7d265ca5cec8b3aa03949a0,main,1.0,0.5887840087525547,,duration_complete
0,structured_effectiveness,0.17631575452969075,350,0,0.0,0.01522661406413785,0.015711522847414016,0.0,0.15703654927235777,0.4378683080098459,6.130156312137842,0.0,23,F2,,0,14.0,world-aa691d45991be3dfae49d24a0c2783abfb52e20ac7d265ca5cec8b3aa03949a0,main,1.0,0.5609218217432499,,duration_complete
